text,label
现在全国平均每万名农业人口只有四名中、高级（主要是中级）农业技术人员，平均每万亩耕地两名，平均每乡零点六名，每五十二个乡镇企业才一名。,3
当1949年包头解放的时候，市内的蒙族全部居民才不过二百人左右，而且是没有人在现代企业中工作的。,3
一位刚走出自治区技术监督局大门的基层干部赞叹：“没想到才几个月，大机关就有了大变化，话好听了，办事快了。,3
他说：“想想我在解放以前当学徒时，早上六点起来干活，到晌午才吃上一顿窝窝头，一干干到半夜，还是吃的窝窝头。,3
大队党支部书记罗先荣，那时才七岁，他右脚脚面上生了个疮，很久没有痊愈。,3
在最先上映的福州市，虽然每张学生票的票价才三元钱，可短短数天，票房收入就超过了《大腕》等影片的一倍以上。,3
我写的第一篇日记是1941年9月8日，那年才10岁。,3
也只有这样，“百花齐放，百家争鸣”才不是一句空话。,3
据我们了解，他们在每百斤花椒内就掺三十斤花椒籽（花椒每斤二万四千元，籽每斤才一千多元）。,3
参加这次邀请赛的北京选手吴大中，刚比赛完毕走出赛场，就有一个小伙子走上前去，向他一鞠躬，诚恳地说：“我是广东队的，叫林继华，学习线操纵模型飞机才三个月，好多动作都做不好，想拜你为师，希望你帮助我。,3
（附图片）别洛沙普柯炼钢战线上的优秀共产党员赵旭炼钢战线上的优秀共产党员赵旭赵旭是唐山钢厂铸造部“抗美援朝号”电炉模范生产小组的组长（共产党员），虽然今年才二十七岁，但是已有近十六年的工龄了。,3
过去能掌握这种传统技艺的人并不多，在1958年才只有四十多人，而且大多数是上了年纪的。,3
举世瞩目的10多亿人口的庞大市场，人均一年购书才5册多，为什么就出现萎缩呢？,3
刘帅规定我读的那三本书，在战争年代很不容易找到，费了好大劲，才在一些老财家里陆续借到了。,3
不知沈阳那几十尊铜像在今年多雨的夏季里是否已锈迹斑斑，才几个月，就让人感到有些古董的味道。,3
另一个年轻的母亲谢诚今年才二十多岁，她有一个刚满二岁的小女儿。,3
他正是听毛泽东《在延安文艺座谈会上的讲话》之后，才从一个只会写新闻的军事记者迈到作家这个行列里来的。,3
三年以前，焦裕禄同志在老韩陵采纳了老贫农萧位芬的建议，到处宣传种泡桐树的时候，这三个小青年，才只有十五六岁。,3
这项业务开展才几天，生意比预料的兴隆。,3
其实，刘斌今年才33岁，根本就没赶上那个年代，更别提是歌舞厅经理的战友了。,3
重点抓好以下工作：一是服务国家经济社会发展，引荐华侨创新创业领军人才。二是围绕国家总体外交战略，拓展侨务公共外交。,3
飞机越过日本南部的鹿儿岛，才一个多小时，就进入了中国的国土。,3
青海弘才千姿雪高原土鸡养殖有限责任公司成立于2012年10月，位于青海省贵德县河东乡麻巴村麻巴生态林场。,3
但处罚到位只有531件，其中主动接受处罚才221件，剩余310件为城管部门集中追缴到位”。,3
帕尔弗曼认为，贝多芬患上此病的原因可能是受到肺痨菌的感染，他母亲就是患肺痨死去的，当时贝多芬才16岁。,3
经过询问，战士得知，原来这4位女学生名叫孙丽、史颖、华春艳、阎玲，家住天津市河北区，都是初中生，最大的才16岁。,3
最令人揪心的是一位机电工，才二十四岁，父亲也是老矿工。,3
就拿能作卧室的四间来计算，他们平均每间才出一元二角九分，而一般职工所住的一间房子每月得出一元三角七分，比他们出的房租还高。,3
他望着满山的石头，又回想起万恶的旧社会：也是这样一个地冻天寒的严冬，那年他才六岁，父亲给地主当长工活活累死了，一岁的妹妹卖给了人家，母亲领着他和弟弟去要饭。,3
今年才26岁的全国煤炭工业劳动模范、安源煤矿采煤工刘忠亮说：他在1977年以前当了三年煤矿临时工，当时政治觉悟不高，总觉着煤矿工人又苦又累，成天一身黑，想换个行业干。,3
正是“怕耽误时间”而不去发动群众，才一定会误大事。,3
我们询问了好一阵子，才在一层西端中间处找到销售按摩器的柜台。,3
分析家们说，17亿美元虽不是一个小数字，但如分摊给几百万无家可归者，人均才200多美元，杯水车薪，无济于事。,3
当时程谟翠才20岁，是个连水的化学符号都不认识的高小生，从未听说有人用地瓜做出过粉丝，搞科学实验，难哪！,3
父亲牺牲以后，她带着才三岁的我和遗腹妹妹从上海回到成都。,3
听说这位高级服装设计师今年才30岁。,3
比如大陆刚恢复高考的1977年，台湾高校录取率才29.5%，最低录取分数都要334.67分。,3
当时父亲月工资才几十元，母亲胃出血开过刀，身体虚弱。,3
这五件事情一共才五百多字。,3
今年才十九岁的共青团员张柱喜，平时勤劳，而且处处关心集体，为集体分担困难。,3
今年你才十三岁，英雄气概冲天起！,3
正因为有了按揭，上海个人购房比例才升至93．6％，北京个人购房比例也达至80％。,3
他被张国焘强加“奸细”的罪名，竟是戴着铁铐长征的，爬雪山、过草地，戴铐而行，幸得周恩来同志的营救，才免于一死。,3
肯尼迪总统在一九六三年八月八日、莫斯科条约签订才几天，向美国参议院提出的咨文中，明确而无耻地申明了以他为代表的帝国主义的目标：“美国在地下试验方面的经验比任何其他国家都多。,3
许洪山诱骗他说：“你的生活很困难吧，一个月才一百来分，不够用可以到柜上来拿。,3
虽然才26岁，可是祝溪白已经在基层街道工作将近3年，并获得了“全国优秀共青团干部”、“吉林省优秀团干部”等荣誉称号。,3
